"Deer.ID","Sample.Date","Year","Month","Origin","Sample1","Sample2","Species","Sex","Age","County","grid","Latitude","Longitude","status"
"A00181","2005-11-01","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00182","2005-11-01","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00183","2005-11-01","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Clarke",NA,NA,NA,"0"
"A00192","2005-11-01","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00210","2005-11-02","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00187","2005-11-03","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","522",39.0939,-78.024,"0"
"A00189","2005-11-03","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","805",39.1827,-78.0948,"0"
"A00190","2005-11-03","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick","1007",39.2592,-78.2595,"0"
"A00188","2005-11-03","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick",NA,NA,NA,"0"
"A00193","2005-11-04","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","975",39.2415,-78.1297,"0"
"A00191","2005-11-04","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00194","2005-11-04","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00195","2005-11-04","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00202","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","393",39.05,-78.0073,"0"
"A00208","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Clarke","483",39.077,-77.9317,"0"
"A00219","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","665",39.1369,-78.0036,"0"
"A00220","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","715",39.1509,-77.9844,"0"
"A00217","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","710",39.1532,-78.0774,"0"
"A00207","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","707",39.1546,-78.1332,"0"
"A00201","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","760",39.1673,-78.0582,"0"
"A00221","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","842",39.2012,-78.2617,"0"
"A00196","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00197","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"a00198","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00199","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00200","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00203","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00204","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick",NA,NA,NA,"0"
"A00205","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00206","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00209","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00211","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Frederick",NA,NA,NA,"0"
"A00212","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick",NA,NA,NA,"0"
"A00213","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00214","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Frederick",NA,NA,NA,"0"
"A00215","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Frederick",NA,NA,NA,"0"
"A00216","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Clarke",NA,NA,NA,"0"
"A00218","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00222","2005-11-08","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00225","2005-11-09","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","617",39.1224,-78.0042,"0"
"A00224","2005-11-09","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Clarke",NA,NA,NA,"0"
"A00226","2005-11-09","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00227","2005-11-09","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Frederick",NA,NA,NA,"0"
"A00238","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","352",39.035,-77.9893,"0"
"A00229","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","563",39.1107,-78.1164,"0"
"A00232","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","846",39.1994,-78.1873,"0"
"A00228","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00230","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Shenandoah",NA,NA,NA,"0"
"A00231","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00233","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00234","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah",NA,NA,NA,"0"
"A00236","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Shenandoah",NA,NA,NA,"0"
"A00237","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00239","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Clarke",NA,NA,NA,"0"
"A00240","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A00241","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A00242","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Frederick",NA,NA,NA,"0"
"A00243","2005-11-10","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Frederick",NA,NA,NA,"0"
"A02715","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","191",38.9604,-78.5125,"0"
"A02710","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","270",39.0159,-78.399,"0"
"A02711","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","297",39.0336,-78.5471,"0"
"A02714","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","296",39.034,-78.5657,"0"
"A02719","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","424",39.073,-78.3597,"0"
"A02712","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","420",39.0747,-78.434,"0"
"A02718","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","416",39.0763,-78.5084,"0"
"A02716","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","463",39.0883,-78.3963,"0"
"A02717","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","463",39.0883,-78.3963,"0"
"A02720","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","462",39.0887,-78.4149,"0"
"A02713","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","504",39.1036,-78.433,"0"
"A02545","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","575",39.105,-77.8933,"0"
"A01939","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","556",39.1152,-78.3023,"0"
"A02506","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","619",39.1214,-77.967,"0"
"A02508","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","615",39.1233,-78.0414,"0"
"A01938","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","601",39.1305,-78.3389,"0"
"A02638","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","598",39.1318,-78.3947,"0"
"A02509","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","672",39.1335,-77.8734,"0"
"A01942","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","650",39.1441,-78.3012,"0"
"A01943","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","648",39.145,-78.3384,"0"
"A02507","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","719",39.1489,-77.91,"0"
"A01941","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","710",39.1532,-78.0774,"0"
"A01934","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","694",39.1603,-78.3751,"0"
"A01937","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","745",39.174,-78.3373,"0"
"A03033","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","856",39.1948,-78.0011,"0"
"A02547","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","853",39.1962,-78.057,"0"
"A01944","2005-11-12","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","885",39.2161,-78.2798,"0"
"A02639","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","939",39.2252,-78.0558,"0"
"A02641","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","969",39.2442,-78.2414,"0"
"A02642","2005-11-12","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","962",39.2473,-78.3718,"0"
"A01936","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1039",39.2758,-78.3521,"0"
"A01933","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1037",39.2766,-78.3894,"0"
"A01945","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1081",39.2868,-78.2024,"0"
"A01946","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1081",39.2868,-78.2024,"0"
"A02644","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1078",39.2881,-78.2584,"0"
"A02640","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1076",39.289,-78.2956,"0"
"A01935","2005-11-12","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1075",39.2894,-78.3143,"0"
"A00536","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","55",38.8341,-78.7208,"0"
"A00533","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","89",38.8613,-78.6272,"0"
"A00538","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","103",38.8761,-78.6452,"0"
"A00540","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","119",38.8906,-78.6448,"0"
"A00542","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","148",38.9196,-78.6438,"0"
"A00543","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","163",38.9333,-78.6062,"0"
"A00539","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","186",38.9623,-78.6053,"0"
"A00534","2005-11-14","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah",NA,NA,NA,"0"
"A01785","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Clarke",NA,NA,NA,"0"
"A01787","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick",NA,NA,NA,"0"
"A01921","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick",NA,NA,NA,"0"
"A01922","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Clarke",NA,NA,NA,"0"
"A01929","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A01930","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A01931","2005-11-14","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke",NA,NA,NA,"0"
"A01864","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","51",38.817,-78.5916,"0"
"A01854","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","63",38.8311,-78.5726,"0"
"A01865","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","63",38.8311,-78.5726,"0"
"A01872","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","63",38.8311,-78.5726,"0"
"A01863","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","156",38.9165,-78.4954,"0"
"A01856","2005-11-15","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","166",38.9322,-78.5506,"0"
"A01877","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","182",38.9447,-78.4573,"0"
"A01873","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","194",38.9592,-78.4568,"0"
"A01862","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","242",39.001,-78.381,"0"
"A01789","2005-11-15","2005","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","235",39.0038,-78.5109,"0"
"A01861","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Clarke","432",39.0659,-78.0624,"0"
"A01871","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Clarke","618",39.1219,-77.9856,"0"
"A01874","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick","609",39.127,-78.1902,"0"
"A01881","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","608",39.1275,-78.2088,"0"
"A01869","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Clarke","716",39.1504,-77.9658,"0"
"A01879","2005-11-15","2005","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Clarke","709",39.1537,-78.096,"0"
